n.subj,n.item,seed,key,mean,lower,upper
250,16,8,b_Intercept,0.21938844178333333,0.153272425,0.287182775
250,16,9,b_adjectiveSUPERLATIVE,0.6873741105,0.5973113999999999,0.7792442749999999
250,16,9,b_cardinality4,-0.22520443398333334,-0.32085067500000003,-0.13300240000000005
250,16,9,b_cardinality4:adjectiveSUPERLATIVE,0.09446551883061667,-0.03881408000000001,0.22272324999999998
250,16,9,b_Intercept,-0.20919050123333333,-0.273924575,-0.14790495
250,16,10,b_adjectiveSUPERLATIVE,0.5789925633333334,0.48771895000000004,0.6699784999999999
250,16,10,b_cardinality4,-0.580565717,-0.67134645,-0.488528
250,16,10,b_cardinality4:adjectiveSUPERLATIVE,0.6991600526666667,0.5643971750000001,0.8321985249999999
250,16,10,b_Intercept,0.12204910735,0.0574768925,0.18639437499999995
250,16,11,b_adjectiveSUPERLATIVE,0.18535182832333333,0.09702784249999999,0.27017842499999994
250,16,11,b_cardinality4,-0.5978043458333333,-0.699926975,-0.49322375000000007
250,16,11,b_cardinality4:adjectiveSUPERLATIVE,0.5576978915,0.430577,0.6863964249999999
250,16,11,b_Intercept,0.4989446278333333,0.43797445,0.56043105
250,16,12,b_adjectiveSUPERLATIVE,0.41856844483333333,0.32521352499999995,0.5129535749999999
250,16,12,b_cardinality4,-0.22837641003333334,-0.31690032500000004,-0.13698342500000008
250,16,12,b_cardinality4:adjectiveSUPERLATIVE,-0.07862728840195,-0.212834425,0.049822579999999936
250,16,12,b_Intercept,0.19242037458333333,0.125736575,0.25952754999999994
250,16,13,b_adjectiveSUPERLATIVE,0.6290036415,0.534404275,0.724674925
250,16,13,b_cardinality4,-0.2274615263,-0.32352749999999997,-0.12798550000000006
250,16,13,b_cardinality4:adjectiveSUPERLATIVE,0.24011345050333333,0.10566965,0.3748371749999999
250,16,13,b_Intercept,0.18372522268333333,0.11403755,0.253614625
250,16,14,b_adjectiveSUPERLATIVE,0.3041549548333333,0.20457530000000002,0.40227782499999987
250,16,14,b_cardinality4,-0.31688707633333335,-0.41605795,-0.21711725000000004
250,16,14,b_cardinality4:adjectiveSUPERLATIVE,0.4748423115,0.33672737500000005,0.6101565749999999
250,16,14,b_Intercept,0.19713365241666667,0.12864035000000001,0.266766025
250,16,15,b_adjectiveSUPERLATIVE,0.9114857038333334,0.82509945,0.99771705
250,16,15,b_cardinality4,-0.05226057262177333,-0.137084375,0.03529634999999997
250,16,15,b_cardinality4:adjectiveSUPERLATIVE,0.30671067642666666,0.186390575,0.42922479999999996
250,16,15,b_Intercept,0.10421715883133334,0.043790425,0.163828
250,16,16,b_adjectiveSUPERLATIVE,0.5782341943333333,0.48303415,0.677283625
250,16,16,b_cardinality4,0.018268483215761668,-0.07653911000000001,0.11306557499999995
250,16,16,b_cardinality4:adjectiveSUPERLATIVE,0.28719316246666665,0.1524417,0.426078575
250,16,16,b_Intercept,0.06022015587758334,-0.008184359750000002,0.12799512499999993
250,16,17,b_adjectiveSUPERLATIVE,0.5341732065,0.443158625,0.626237425
250,16,17,b_cardinality4,-0.4578684496666667,-0.547975425,-0.3681231250000001
250,16,17,b_cardinality4:adjectiveSUPERLATIVE,0.32787588085,0.18911499999999998,0.46637934999999997
250,16,17,b_Intercept,0.3196987635,0.25578839999999997,0.385519625
250,16,18,b_adjectiveSUPERLATIVE,0.1298524230845,0.03566127,0.22500455
250,16,18,b_cardinality4,-0.22301547306666666,-0.320078075,-0.12724945000000007
250,16,18,b_cardinality4:adjectiveSUPERLATIVE,0.0060981621157,-0.135224875,0.14395324999999998
250,16,18,b_Intercept,0.18481665875,0.11951935000000001,0.25234349999999994
250,16,19,b_adjectiveSUPERLATIVE,0.5774383286666667,0.4910298,0.6657886
250,16,19,b_cardinality4,-0.24906827911666668,-0.3410411,-0.16029635000000003
250,16,19,b_cardinality4:adjectiveSUPERLATIVE,0.5236959871666667,0.4014018,0.6483491
250,16,19,b_Intercept,0.08004976937783333,0.017749357499999997,0.1431001
250,16,20,b_adjectiveSUPERLATIVE,0.6663242828333333,0.579354175,0.753304
250,16,20,b_cardinality4,-0.0810436067575,-0.170883425,0.003947306499999984
250,16,20,b_cardinality4:adjectiveSUPERLATIVE,0.0843028998034,-0.0381575925,0.2082927749999999
250,16,20,b_Intercept,-0.06007522297455,-0.123013075,8.257920999999298e-4
250,16,21,b_adjectiveSUPERLATIVE,0.48666344116666665,0.4000555,0.569664525
250,16,21,b_cardinality4,0.022083592885416666,-0.0611133925,0.10704357499999993
250,16,21,b_cardinality4:adjectiveSUPERLATIVE,0.20904551397404833,0.0897333,0.3277792999999997
250,16,21,b_Intercept,0.23004515883333335,0.16955679999999998,0.29016165
250,16,22,b_adjectiveSUPERLATIVE,0.5449234901666666,0.44371577500000003,0.6440736
250,16,22,b_cardinality4,0.080796676474865,-0.0243678075,0.18850192500000001
250,16,22,b_cardinality4:adjectiveSUPERLATIVE,0.32619887091666666,0.18722175000000002,0.4649674499999999
250,16,22,b_Intercept,0.14037636276666668,0.0697647025,0.21120084999999997
250,16,23,b_adjectiveSUPERLATIVE,0.4199359498333333,0.31632994999999997,0.5203018999999999
250,16,23,b_cardinality4,-0.2985405375,-0.388934375,-0.20979472500000004
250,16,23,b_cardinality4:adjectiveSUPERLATIVE,0.5892397303333333,0.447743825,0.7342846999999999
250,16,23,b_Intercept,0.2622616878333333,0.19887382499999998,0.3266009999999999
250,16,24,b_adjectiveSUPERLATIVE,0.4080710848333333,0.31552622500000005,0.5047922499999999
250,16,24,b_cardinality4,-0.23281822446666667,-0.336104025,-0.13961042500000015
250,16,24,b_cardinality4:adjectiveSUPERLATIVE,0.44649412616666667,0.3187439,0.5795188749999999
250,16,24,b_Intercept,0.119453735345,0.053278495,0.187091225
250,16,25,b_adjectiveSUPERLATIVE,0.5012748975,0.40656445,0.594825575
250,16,25,b_cardinality4,-0.3552781328333333,-0.449897425,-0.265034775
250,16,25,b_cardinality4:adjectiveSUPERLATIVE,0.5405604488333333,0.40409494999999995,0.675577225
250,16,25,b_Intercept,0.16686241055,0.10522482500000001,0.22910617499999997
250,16,26,b_adjectiveSUPERLATIVE,0.46260223133333334,0.380307725,0.5450779499999999
250,16,26,b_cardinality4,-0.1974753537,-0.2821884,-0.11364395
250,16,26,b_cardinality4:adjectiveSUPERLATIVE,0.45094177133333335,0.33224715,0.5711669999999999
250,16,26,b_Intercept,0.20912311933333333,0.147853425,0.26933105
250,16,27,b_adjectiveSUPERLATIVE,0.6257986818333333,0.534052725,0.720358625
250,16,27,b_cardinality4,-0.576822282,-0.6712946,-0.48564510000000016
250,16,27,b_cardinality4:adjectiveSUPERLATIVE,0.2197512371355,0.0691390675,0.369826275
250,16,27,b_Intercept,0.23115483983333332,0.16625000000000004,0.29636229999999997
250,16,28,b_adjectiveSUPERLATIVE,0.4536096626666667,0.36066424999999996,0.5445843999999999
250,16,28,b_cardinality4,-0.25542216661666667,-0.352925775,-0.15712122500000006
250,16,28,b_cardinality4:adjectiveSUPERLATIVE,0.253892330515,0.121527625,0.38420299999999996
250,16,28,b_Intercept,0.1965081298,0.13084605,0.26232222499999996
250,16,29,b_adjectiveSUPERLATIVE,0.418080219,0.312970725,0.5217734249999999
250,16,29,b_cardinality4,-0.5036139088333333,-0.5995148250000001,-0.40662825
250,16,29,b_cardinality4:adjectiveSUPERLATIVE,0.542233216,0.409427875,0.6725639499999999
250,16,29,b_Intercept,0.27642677216666667,0.208752875,0.3419455249999999
250,16,30,b_adjectiveSUPERLATIVE,0.4351763595,0.334711675,0.5368983499999999
250,16,30,b_cardinality4,-0.5098614018333333,-0.617161675,-0.4071503000000001
250,16,30,b_cardinality4:adjectiveSUPERLATIVE,0.4095933395,0.26521690000000003,0.5521735999999998
250,16,30,b_Intercept,0.11464530950516667,0.04178342249999999,0.18831529999999996
250,16,31,b_adjectiveSUPERLATIVE,0.615666171,0.5203535250000001,0.7148588999999999
250,16,31,b_cardinality4,-0.47641611933333333,-0.569599725,-0.3811847250000001
250,16,31,b_cardinality4:adjectiveSUPERLATIVE,0.44008978083333333,0.30415602500000005,0.5760048999999998
250,16,31,b_Intercept,0.2130230465,0.1456692,0.2773959499999999
250,16,32,b_adjectiveSUPERLATIVE,0.5832678216666667,0.490796,0.675272225
250,16,32,b_cardinality4,-0.12568167857883333,-0.2215619,-0.02992629000000015
250,16,32,b_cardinality4:adjectiveSUPERLATIVE,0.35751431833333336,0.224155925,0.4950255749999998
250,16,32,b_Intercept,-0.11396766748333333,-0.180330225,-0.04677808750000004
250,16,33,b_adjectiveSUPERLATIVE,0.46076217633333333,0.3728776,0.550562275
250,16,33,b_cardinality4,-0.633864522,-0.726097325,-0.5424928250000001
250,16,33,b_cardinality4:adjectiveSUPERLATIVE,0.3579809663333333,0.2320542,0.486464425
250,16,33,b_Intercept,0.08952110134633333,0.027500987499999997,0.15377312499999995
250,16,34,b_adjectiveSUPERLATIVE,0.3689150313333333,0.280396425,0.45516477499999997
250,16,34,b_cardinality4,-0.20250445781666668,-0.286649525,-0.1177962
250,16,34,b_cardinality4:adjectiveSUPERLATIVE,0.5132457491666667,0.395486925,0.6368499
250,16,34,b_Intercept,-0.12253590185333334,-0.18262555,-0.060849812499999996
250,16,35,b_adjectiveSUPERLATIVE,0.29378005803333335,0.2035718,0.38561045
250,16,35,b_cardinality4,-0.2556808776833333,-0.3421177,-0.1650931250000001
250,16,35,b_cardinality4:adjectiveSUPERLATIVE,0.5645789858333333,0.43853939999999997,0.6915023250000001
250,16,35,b_Intercept,0.288906464,0.22584279999999998,0.350284875
250,16,36,b_adjectiveSUPERLATIVE,0.3682326265,0.283502225,0.455889675
250,16,36,b_cardinality4,-0.460437558,-0.5478666,-0.37379450000000003
250,16,36,b_cardinality4:adjectiveSUPERLATIVE,0.4107833496666667,0.29078497500000006,0.5359411000000001
250,16,36,b_Intercept,0.4466205223333333,0.3839641,0.5114107
250,16,37,b_adjectiveSUPERLATIVE,0.4222410655,0.329132975,0.516842825
250,16,37,b_cardinality4,-0.2854982438,-0.38523735000000003,-0.18850630000000002
250,16,37,b_cardinality4:adjectiveSUPERLATIVE,0.22931262954466666,0.09969633,0.36143909999999985
250,16,37,b_Intercept,0.110159219234,0.044591242499999996,0.17655719999999997
250,16,38,b_adjectiveSUPERLATIVE,0.39312296216666665,0.29589125,0.48823759999999994
250,16,38,b_cardinality4,-0.28330322868333335,-0.3779302,-0.19150835000000008
250,16,38,b_cardinality4:adjectiveSUPERLATIVE,0.48585172666666665,0.352269025,0.624806275
250,16,38,b_Intercept,0.4539348235,0.38769682499999997,0.52102455
250,16,39,b_adjectiveSUPERLATIVE,0.4197015508333333,0.326661675,0.5134781749999999
250,16,39,b_cardinality4,-0.20216886556666666,-0.295342525,-0.1099299
250,16,39,b_cardinality4:adjectiveSUPERLATIVE,0.5087009353333334,0.37780595,0.635136925
250,16,39,b_Intercept,0.00358566958715,-0.06283514500000001,0.06815909999999999
250,16,40,b_adjectiveSUPERLATIVE,0.15823390588666666,0.07043490999999999,0.24747007499999998
250,16,40,b_cardinality4,-0.19082343896666668,-0.278710475,-0.10305757500000011
250,16,40,b_cardinality4:adjectiveSUPERLATIVE,0.2240666400815,0.09586575,0.34845927499999996
250,16,40,b_Intercept,0.12488599328333333,0.05996691999999999,0.18882519999999994
250,16,41,b_adjectiveSUPERLATIVE,0.7030937951666667,0.6146182,0.793210025
250,16,41,b_cardinality4,-0.19404972531666667,-0.2840762,-0.10210867500000001
250,16,41,b_cardinality4:adjectiveSUPERLATIVE,0.18212339317833334,0.053479372500000004,0.3116347499999999
250,16,41,b_Intercept,0.18432347676666666,0.12362754999999999,0.24501319999999996
250,16,42,b_adjectiveSUPERLATIVE,0.459790962,0.363034525,0.55625435
250,16,42,b_cardinality4,-0.18543065934316666,-0.279431225,-0.09266872500000002
250,16,42,b_cardinality4:adjectiveSUPERLATIVE,0.3364854120833333,0.19755595,0.47448597499999984
250,16,42,b_Intercept,0.36922097666666664,0.288262,0.44703567499999997
250,16,43,b_adjectiveSUPERLATIVE,0.6187801655,0.52103375,0.71597275
250,16,43,b_cardinality4,-0.15218897426333333,-0.2478911,-0.05555788000000002
250,16,43,b_cardinality4:adjectiveSUPERLATIVE,0.01343450717639,-0.132485325,0.15106792499999983
250,16,43,b_Intercept,0.0565630475487,-0.0149363,0.12581415
250,16,44,b_adjectiveSUPERLATIVE,0.7853907428333333,0.696863075,0.87377085
250,16,44,b_cardinality4,-0.13331370844283333,-0.214855975,-0.050927155000000106
250,16,44,b_cardinality4:adjectiveSUPERLATIVE,0.043184300412,-0.0761158825,0.16648002499999992
250,16,44,b_Intercept,0.0167020467277,-0.046787925,0.080646765
250,16,45,b_adjectiveSUPERLATIVE,0.7538056185,0.6646154750000001,0.843728775
250,16,45,b_cardinality4,-0.3250696995,-0.41245615,-0.23640945000000005
250,16,45,b_cardinality4:adjectiveSUPERLATIVE,0.30557812966666664,0.1780482,0.4306112999999999
250,16,45,b_Intercept,0.18495382166666666,0.1233177,0.24674132499999998
250,16,46,b_adjectiveSUPERLATIVE,0.821923178,0.7289375499999999,0.9132763749999998
250,16,46,b_cardinality4,-0.18057735824833332,-0.268151125,-0.09216698000000008
250,16,46,b_cardinality4:adjectiveSUPERLATIVE,0.18126328788383334,0.05432431,0.3072961999999999
250,16,46,b_Intercept,0.11937210081833333,0.054811757499999995,0.18409112499999997
250,16,47,b_adjectiveSUPERLATIVE,0.4219722221666667,0.337168875,0.5076805750000001
250,16,47,b_cardinality4,-0.07985785086125,-0.16242185,0.003600426499999999
250,16,47,b_cardinality4:adjectiveSUPERLATIVE,0.10312552273913334,-0.0247761175,0.23014017499999995
250,16,47,b_Intercept,0.118244068295,0.0550733475,0.178939225
250,16,48,b_adjectiveSUPERLATIVE,0.45375378483333334,0.36721505,0.541588475
250,16,48,b_cardinality4,-0.3337813495,-0.42327095,-0.242061675
250,16,48,b_cardinality4:adjectiveSUPERLATIVE,0.428554449,0.29579489999999997,0.556159575
250,16,48,b_Intercept,0.271445282,0.20901745000000002,0.33252147499999996
250,16,49,b_adjectiveSUPERLATIVE,0.38897532733333334,0.29058622500000003,0.49129715
250,16,49,b_cardinality4,-0.20613010463166667,-0.308896175,-0.10793132500000008
250,16,49,b_cardinality4:adjectiveSUPERLATIVE,0.35165371958333336,0.217301975,0.489454125
250,16,49,b_Intercept,0.08340556176958333,0.011424789999999999,0.15498967499999997
250,16,50,b_adjectiveSUPERLATIVE,0.33948650616666665,0.24390495,0.43785332499999996
250,16,50,b_cardinality4,-0.06323205571394666,-0.156009625,0.027600134999999963
250,16,50,b_cardinality4:adjectiveSUPERLATIVE,0.015901679559423332,-0.1084078,0.1429056
250,16,50,b_Intercept,0.18379028815,0.120867325,0.2454676499999999
250,16,51,b_adjectiveSUPERLATIVE,0.7507320406666667,0.663103025,0.8450557999999999
250,16,51,b_cardinality4,-0.19069761405383334,-0.279489375,-0.09925757250000002
250,16,51,b_cardinality4:adjectiveSUPERLATIVE,0.33204248163333333,0.203379575,0.459413125
250,16,51,b_Intercept,0.11118086452316667,0.04400981,0.18016559999999995
250,16,52,b_adjectiveSUPERLATIVE,0.28887643016666664,0.19636877499999997,0.38345779999999985
250,16,52,b_cardinality4,-0.20346905626666667,-0.2927218,-0.11268402500000001
250,16,52,b_cardinality4:adjectiveSUPERLATIVE,0.6914727985,0.5628337499999999,0.8233958749999999
250,16,52,b_Intercept,0.34035730383333335,0.272560825,0.408520575
250,16,53,b_adjectiveSUPERLATIVE,0.5646077083333333,0.47841557500000004,0.6506147
250,16,53,b_cardinality4,-0.14130664986833333,-0.22758965,-0.05386049750000005
250,16,53,b_cardinality4:adjectiveSUPERLATIVE,-0.13742800474308334,-0.258551425,-0.019722237500000007
250,16,53,b_Intercept,0.4090612611666667,0.349046775,0.470593475
250,16,54,b_adjectiveSUPERLATIVE,0.3139526421666667,0.22923559999999998,0.40080967499999987
250,16,54,b_cardinality4,-0.34662243783333335,-0.43688575,-0.2592313
250,16,54,b_cardinality4:adjectiveSUPERLATIVE,0.3962076745,0.274175775,0.5207804
250,16,54,b_Intercept,0.20597951905,0.14340475,0.26943039999999996
250,16,55,b_adjectiveSUPERLATIVE,0.6902128186666666,0.6014047,0.7778077750000001
250,16,55,b_cardinality4,-0.17599499298333332,-0.269424775,-0.08077166250000004
250,16,55,b_cardinality4:adjectiveSUPERLATIVE,-0.0202354449842335,-0.144410325,0.106115175
250,16,55,b_Intercept,-0.0762670793335,-0.13735335,-0.013479625000000035
250,16,56,b_adjectiveSUPERLATIVE,0.46387572916666664,0.37643695000000005,0.549078025
250,16,56,b_cardinality4,-0.16854130394833333,-0.25936852499999996,-0.07503505250000002
250,16,56,b_cardinality4:adjectiveSUPERLATIVE,0.39995651883333333,0.27222209999999997,0.527416275
250,16,56,b_Intercept,0.11382793291,0.0488816125,0.18030469999999996
250,16,57,b_adjectiveSUPERLATIVE,0.5174387508333333,0.42016824999999997,0.6154974249999999
250,16,57,b_cardinality4,-0.495339463,-0.5937670749999999,-0.39796317500000006
250,16,57,b_cardinality4:adjectiveSUPERLATIVE,0.1414352648425,0.007718130499999999,0.280599125
250,16,57,b_Intercept,0.13677970978333334,0.0699124825,0.20406532499999996
250,16,58,b_adjectiveSUPERLATIVE,0.3075181398333333,0.22495544999999997,0.39000135
250,16,58,b_cardinality4,-0.37471285616666666,-0.459521675,-0.29177737500000006
250,16,58,b_cardinality4:adjectiveSUPERLATIVE,1.8089299083333332,1.691457,1.925419
250,16,58,b_Intercept,0.03128586092158833,-0.0268666875,0.08971519249999985
250,16,59,b_adjectiveSUPERLATIVE,0.46904891583333336,0.37973707500000004,0.556841075
250,16,59,b_cardinality4,-0.12072635189935,-0.203666125,-0.04066456000000002
250,16,59,b_cardinality4:adjectiveSUPERLATIVE,0.13668207926283332,0.0202750325,0.25215202499999995
250,16,59,b_Intercept,0.09074323601316667,0.03209361749999999,0.15117912500000003
250,16,60,b_adjectiveSUPERLATIVE,0.546807845,0.461209925,0.632953125
250,16,60,b_cardinality4,-0.5831823428333334,-0.677955325,-0.4883137000000001
250,16,60,b_cardinality4:adjectiveSUPERLATIVE,-0.008814780802431667,-0.13229994999999997,0.11947132499999993
250,16,60,b_Intercept,0.0716001476495,0.0105484225,0.13207197499999998
250,16,61,b_adjectiveSUPERLATIVE,0.5942653311666667,0.50565625,0.6815976499999999
250,16,61,b_cardinality4,0.025987540034205166,-0.0639737225,0.11327394999999998
250,16,61,b_cardinality4:adjectiveSUPERLATIVE,0.35522028,0.22005485000000002,0.4881634749999999
250,16,61,b_Intercept,0.16567669778333333,0.10267932499999999,0.22928552499999996
250,16,62,b_adjectiveSUPERLATIVE,0.5328112373333334,0.43802060000000004,0.6261631249999999
250,16,62,b_cardinality4,0.09785953935773334,0.006896169749999999,0.18792182499999996
250,16,62,b_cardinality4:adjectiveSUPERLATIVE,0.27614282343333335,0.145481125,0.4064098249999999
250,16,62,b_Intercept,0.12907114868333333,0.0635056475,0.193741225
250,16,63,b_adjectiveSUPERLATIVE,0.4528069616666667,0.355320025,0.547985125
250,16,63,b_cardinality4,-0.4061574425,-0.508792225,-0.301615475
250,16,63,b_cardinality4:adjectiveSUPERLATIVE,0.2690280507816667,0.133896625,0.405950775
250,16,63,b_Intercept,0.22647247903333334,0.15770565,0.29630987499999994
250,16,64,b_adjectiveSUPERLATIVE,0.6032152363333333,0.5114831,0.6921507499999999
250,16,64,b_cardinality4,-0.6965559173333333,-0.792976725,-0.6010726500000001
250,16,64,b_cardinality4:adjectiveSUPERLATIVE,0.49033623283333333,0.36582947500000007,0.6172859499999999
250,16,64,b_Intercept,0.2336766545,0.17056482499999998,0.29634062499999997
250,16,65,b_adjectiveSUPERLATIVE,0.3491951071666667,0.2585155,0.44234447499999985
250,16,65,b_cardinality4,-0.05720330308636667,-0.14628172499999997,0.03256366999999975
250,16,65,b_cardinality4:adjectiveSUPERLATIVE,0.4961496385,0.36478482500000003,0.6218093999999998
250,16,65,b_Intercept,0.108453407535,0.041419107499999996,0.17456662499999995
250,16,66,b_adjectiveSUPERLATIVE,0.5736826646666666,0.4898489,0.6578480999999999
250,16,66,b_cardinality4,-0.117693374707,-0.20158082500000002,-0.029843485000000024
250,16,66,b_cardinality4:adjectiveSUPERLATIVE,0.16471704092803333,0.0398756875,0.2880232
250,16,66,b_Intercept,0.14555444713333332,0.08427801,0.20412612500000002
250,16,67,b_adjectiveSUPERLATIVE,0.5458523741666667,0.45690715,0.63659815
250,16,67,b_cardinality4,-0.20934936143333333,-0.299327825,-0.12323150000000008
250,16,67,b_cardinality4:adjectiveSUPERLATIVE,0.09309648858281167,-0.0375367425,0.22214894999999993
250,16,67,b_Intercept,0.16632291136666666,0.103410175,0.22806697499999998
250,16,68,b_adjectiveSUPERLATIVE,0.43578189933333333,0.35092685,0.520008025
250,16,68,b_cardinality4,-0.294051547,-0.38350209999999996,-0.20365927500000014
250,16,68,b_cardinality4:adjectiveSUPERLATIVE,0.41126936966666666,0.287935525,0.5385147749999999
250,16,68,b_Intercept,0.17833148088333334,0.112145,0.2458376249999999
250,16,69,b_adjectiveSUPERLATIVE,0.5835217206666666,0.48983365,0.674684725
250,16,69,b_cardinality4,-0.0017006529699166667,-0.0990444575,0.098214137499999965
250,16,69,b_cardinality4:adjectiveSUPERLATIVE,0.08018637585783334,-0.0504902625,0.21070557499999998
250,16,69,b_Intercept,0.12141107937166666,0.055145702500000005,0.18766572499999995
250,16,70,b_adjectiveSUPERLATIVE,0.4931946155,0.395837475,0.5894785999999999
250,16,70,b_cardinality4,-0.3314312705,-0.4230706,-0.23930700000000002
250,16,70,b_cardinality4:adjectiveSUPERLATIVE,0.6672463945,0.53153905,0.802388075
250,16,70,b_Intercept,0.19394236693333333,0.12521345,0.26141847499999993
250,16,71,b_adjectiveSUPERLATIVE,0.6320072931666667,0.52870385,0.7384907749999999
250,16,71,b_cardinality4,-0.1340223609785,-0.234145775,-0.03615509750000001
250,16,71,b_cardinality4:adjectiveSUPERLATIVE,0.24449342294666668,0.103064475,0.38815455
250,16,71,b_Intercept,0.19868386391666668,0.12717312500000003,0.27042579999999994
250,16,72,b_adjectiveSUPERLATIVE,0.6117013881666666,0.516989825,0.7088833999999998
250,16,72,b_cardinality4,-0.643317712,-0.7381954,-0.54152465
250,16,72,b_cardinality4:adjectiveSUPERLATIVE,0.36964021416666665,0.229228975,0.50767865
250,16,72,b_Intercept,0.4555885236666667,0.38387639999999995,0.5247822499999998
250,16,73,b_adjectiveSUPERLATIVE,0.434756536,0.34982817499999996,0.519075275
250,16,73,b_cardinality4,-0.40073774083333336,-0.48356955000000007,-0.3157725
250,16,73,b_cardinality4:adjectiveSUPERLATIVE,0.5107370813333333,0.38978705,0.6284934499999999
250,16,73,b_Intercept,0.23395405316666668,0.173929625,0.29601045
250,16,74,b_adjectiveSUPERLATIVE,0.47954575683333334,0.390124925,0.5703639749999999
250,16,74,b_cardinality4,-0.3031573375,-0.39498625,-0.2110476
250,16,74,b_cardinality4:adjectiveSUPERLATIVE,0.6166421486666667,0.49135447499999996,0.740626875
250,16,74,b_Intercept,0.20118614285,0.13790059999999998,0.26675740000000003
250,16,75,b_adjectiveSUPERLATIVE,0.4161500345,0.31389367500000004,0.5165473
250,16,75,b_cardinality4,-0.3587557261666667,-0.45876,-0.2596369
250,16,75,b_cardinality4:adjectiveSUPERLATIVE,0.35973016431666666,0.21819845,0.49832314999999994
250,16,75,b_Intercept,0.13268806080133333,0.0607539975,0.2066982249999999
250,16,76,b_adjectiveSUPERLATIVE,0.39410760733333333,0.30161924999999995,0.486691425
250,16,76,b_cardinality4,-0.13668880234466665,-0.232132275,-0.047152422500000006
250,16,76,b_cardinality4:adjectiveSUPERLATIVE,0.6635005651666667,0.5318062000000001,0.79836745
250,16,76,b_Intercept,0.2759224205,0.211826725,0.34173692499999986
250,16,77,b_adjectiveSUPERLATIVE,0.4861177603333333,0.39772755,0.5751591749999999
250,16,77,b_cardinality4,-0.634759111,-0.7216228250000001,-0.548352375
250,16,77,b_cardinality4:adjectiveSUPERLATIVE,0.13124333575065,0.0019764907499999996,0.2635574
250,16,77,b_Intercept,0.17255770536666667,0.1094681,0.235912025
250,16,78,b_adjectiveSUPERLATIVE,0.32696319735,0.221517325,0.43149424999999997
250,16,78,b_cardinality4,-0.36176412,-0.46008000000000004,-0.263266975
250,16,78,b_cardinality4:adjectiveSUPERLATIVE,0.25462684325333335,0.1146234,0.39079809999999976
250,16,78,b_Intercept,0.24221318533333333,0.172857075,0.309298925
250,16,79,b_adjectiveSUPERLATIVE,0.3869352385,0.295535025,0.47823347499999996
250,16,79,b_cardinality4,-0.23182197911666666,-0.316184525,-0.14568075000000003
250,16,79,b_cardinality4:adjectiveSUPERLATIVE,0.11793926386406833,-0.0070043835,0.24130834999999995
250,16,79,b_Intercept,0.2404655955,0.18124555,0.3019891
250,16,80,b_adjectiveSUPERLATIVE,0.6147829913333334,0.5309058,0.6967380999999999
